_id,channelId,videoId,textDisplay,textOriginal,authorDisplayName,authorProfileImageUrl,authorChannelUrl,authorChannelId.value,canRate,viewerRating,likeCount,publishedAt,updatedAt,label
6651837620ee1df904ba49a6,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,wowwwww kerennnnnnnsnjshshsjshh aku suka banget!!!!!,wow kerensnjshshsjsh aku suka banget,@IndonesiaDrGamingAnjir,https://yt3.ggpht.com/ytc/AIdro_nuNJN4sM_IUPAKvFs_Ro9-9jVp_2DkL0UUwcDbyf4=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@IndonesiaDrGamingAnjir,UCwuAJ-KlPZcQvB5ZRPMdAPg,true,none,0,2016-01-05T11:43:42Z,2016-01-05T11:43:42Z,positif
6651837620ee1df904ba49a7,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,Gw kyk lihat ada rich brian,gw kyk lihat rich brian,@IchiroHidayate,https://yt3.ggpht.com/ioU7v4oiFwPQji0P7JYtaKu5uwmljolbaL3Ez79uztl5kgInzYuGkS-98oDfXBTWEYIwZKG4jw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@IchiroHidayate,UCaZDArwYYGmEOitWAcB_dNA,true,none,0,2018-09-22T23:55:37Z,2018-09-22T23:55:37Z,netral
6651837620ee1df904ba49a8,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,I love this rewind.  Nice work guys.,love this rewind nice work guys,@mattb3092,https://yt3.ggpht.com/ytc/AIdro_nBRi3ZhPSsv-cupg4j8lm58ZRihUUmf_rlOxrDQQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@mattb3092,UCu43fiHip3jGRRejCQlY8Ww,true,none,0,2015-12-31T05:46:29Z,2015-12-31T05:46:29Z,positif
6651837620ee1df904ba49a9,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,sukses trus buat kalian ea kkak2 bangun semangat anak muda sekarang salam dari saya lestary dari cilacap,sukses terus buat kalian ea kak bangun semangat anak muda sekarang salam saya lestary cilacap,@lestarywahyuningsih2172,https://yt3.ggpht.com/ytc/AIdro_mF3HMXBfgJjQkHnXtyVTgSiog64QV7Izo4ogpfyeY=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@lestarywahyuningsih2172,UCv8Alp4_-kotmCQnkMImt1g,true,none,0,2016-05-10T13:27:04Z,2016-05-10T13:27:04Z,netral
6651837620ee1df904ba49ab,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,YANG BAJU PINK ITU NESSIE NAMA CHANELNYA NASSIE JUDGE,baju pink nesie nama chanelnya nasie judge,@hadyanfariqhabibi5554,https://yt3.ggpht.com/ytc/AIdro_n7eTXUVMCKqBb9sh2SsLw1gfYfUrufr9MwWVtWfRo=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@hadyanfariqhabibi5554,UCPfzGb7fynXe_hEXJL9qHVg,true,none,0,2016-01-06T10:34:45Z,2016-01-06T10:34:45Z,netral
6651837620ee1df904ba49ad,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,baju pink yang  mana anying :v,baju pink mana anying,@cahayasuksma3448,https://yt3.ggpht.com/ytc/AIdro_nvM9krOxeoqmbyr26DkCtj6vcn25SMGdXtYny0O5EN5yw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@cahayasuksma3448,UCYBNmOG6xrdm5ZYn1mkU_XA,true,none,0,2016-01-07T13:56:15Z,2016-01-07T13:56:15Z,negatif
6651837620ee1df904ba49ae,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,Udah nonton 7× ga bosen2,udah nonton ga bosen,@sihirdora3330,https://yt3.ggpht.com/ytc/AIdro_klB9_HcZxP6QFR-BoHJQfbHPssI2RMQzy0QKl6_uL06dE=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@sihirdora3330,UCe35gz7I9_MbC9T-vQxbQ5w,true,none,0,2016-06-12T04:59:55Z,2016-06-12T04:59:55Z,netral
6651837620ee1df904ba49af,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,Yg baru nonton di tahun 2020,yg baru nonton tahun,@maulanasyafaaditya9213,https://yt3.ggpht.com/ytc/AIdro_l02jSNw7lkJ9VE0Ql4Itr9UKAlqpHYBva-WTNIi5n44eI=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@maulanasyafaaditya9213,UC281UXzM0z8yo2ucb1hD3Vw,true,none,0,2020-12-29T09:16:50Z,2020-12-29T09:16:50Z,netral
6651837620ee1df904ba49b0,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,AMAZING!!! WONDERFULL GUYS,amazing wonderful guys,@ourstory4306,https://yt3.ggpht.com/ytc/AIdro_kehO14lUofr4AK_NsPZ9Pcx9XrNuxQmFbj0_bnmfxFLir-=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@ourstory4306,UCnqGgeKUKKYAK06CnWKz9Kw,true,none,0,2015-12-15T01:31:08Z,2015-12-15T01:31:08Z,positif
6651837620ee1df904ba49b1,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,baru nyadar ada briab imanuel wkwkw,baru nyadar briab imanuel wkwkw,@reksiiyau,https://yt3.ggpht.com/ytc/AIdro_maAslI0EslfjX3drzo724dE5KrzRSGAy5o2YAqOf-pxuV9=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@reksiiyau,UC7DAohy435HPzz5sCrGaE-Q,true,none,0,2016-09-12T13:26:51Z,2016-09-12T13:26:51Z,netral
6651837620ee1df904ba49b2,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,wooooo mantep sekaleee,wo mantep sekale,@ariebbuanaadibyaswara9105,https://yt3.ggpht.com/ytc/AIdro_nqWLJbD0bKQxHMXm-qwTcbqPuG2538hqzKp0ujrbE=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@ariebbuanaadibyaswara9105,UCqPN2KILS2jC4tN3u2VdrsA,true,none,0,2015-12-11T06:08:28Z,2015-12-11T06:08:28Z,positif
6651837620ee1df904ba49b3,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,siapa yang nonton ini abis nonton youtube rewind 2020?,siapa nonton abis nonton youtube rewind,@Tooni,https://yt3.ggpht.com/ytc/AIdro_ngc9ELKE8dawNfMv8nCE7K0RdoegB97UuBbNIYQLstpQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@Tooni,UCnjJY2SpgFzrUGh-NkGnxlQ,true,none,3,2020-12-28T20:36:17Z,2020-12-28T20:36:17Z,netral
6651837620ee1df904ba49b4,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,"Ah yes, the classic rewind",ah yes the clasic rewind,@mtndprssd,https://yt3.ggpht.com/ytc/AIdro_kq0HwqLJMYHGd4h15qI4u_1vybAV8sGCqswBmudQ5ldx8=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@mtndprssd,UCmrMY8GRPyB5tbh0dX5ZHFA,true,none,0,2021-08-17T04:26:16Z,2021-08-17T04:26:16Z,positif
6651837620ee1df904ba49b5,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,"<a href=""https://www.youtube.com/watch?v=fNX6Gu2F7A8&amp;t=226"">3:46</a> tetap bikin merinding ...keren salam dri 2018",tetap bikin merinding keren salam dri,@videoterkini7723,https://yt3.ggpht.com/ytc/AIdro_l0PurMe7hPW7y2AK_rTDy_ftFSvCzRZOC9-hmKYI0KDA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@videoterkini7723,UCuuYR3yo9G_UTCd4-oDg7yA,true,none,0,2018-12-14T23:52:44Z,2018-12-14T23:52:44Z,negatif
6651837620ee1df904ba49b6,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,tambahin artis dong sama youtubers kan seru ada aliando ganteng ajak aliando aja 😃,tambahin artis dong sama youtubers kan seru aliando ganteng ajak aliando aja,@rezaoktovianrezaoktovian9558,https://yt3.ggpht.com/ytc/AIdro_nRg9e0ZSsJhVrWWre7vBqBrPj_P8RGFFysTFJjU2XWwg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@rezaoktovianrezaoktovian9558,UCha8IC2TVSToYjxjDjac3qA,true,none,0,2016-04-14T14:26:48Z,2016-04-14T14:26:48Z,negatif
6651837620ee1df904ba49b7,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,Kesini gegara nostalgia dr Youtube Rewind 2021 hadir,kesini gegara nostalgia youtube rewind hadir,@yohanitaeka59,https://yt3.ggpht.com/ytc/AIdro_n5dbojCKEPRP7Tl2CCPiXArBVxTRwcpn5VPpT4xMzcGp0=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@yohanitaeka59,UCztFZGjlinARMPJcwraMgBQ,true,none,1,2022-01-01T07:05:36Z,2022-01-01T07:05:36Z,netral
6651837620ee1df904ba49b8,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,anjrit dari asep riau jadi justin,anjrit asep riau jadi justin,@FokenEshol,https://yt3.ggpht.com/ytc/AIdro_k2Hdta21GRqCWuMNZFAwBStzx7H4GSXF_aoCemHHHuEo0=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@FokenEshol,UC8t8eRqu-dQfx2vjOwuVBVw,true,none,0,2015-12-11T11:40:35Z,2015-12-11T11:40:35Z,negatif
6651837620ee1df904ba49ba,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,"lagu yang di menit <a href=""https://www.youtube.com/watch?v=fNX6Gu2F7A8&amp;t=232"">3:52</a> setelah lagu sambalado apa ?",lagu di menit lagu sambalado apa,@giantgamatra2953,https://yt3.ggpht.com/ytc/AIdro_kaeAG_kHlrBOEIXRa_XrMvUKozrOUHt-Ma8wJ6zfM=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@giantgamatra2953,UCW_Owr3UJFiDVo47_BdqiTA,true,none,0,2016-03-16T01:19:52Z,2016-03-16T01:19:52Z,netral
6651837620ee1df904ba49bb,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,Yang nonton lagi di tahun 2024 acung jari☝️,nonton di tahun acung jari,@mdaffajanuar2056,https://yt3.ggpht.com/ytc/AIdro_l3hGwzqbqyzCq89w3igNcRWaSvdgbEB1Df7kw2dJOX2POb=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@mdaffajanuar2056,UCT59IZSLvgTlKU4sCO0l67w,true,none,2,2024-01-15T14:44:33Z,2024-01-15T14:44:33Z,negatif
6651837620ee1df904ba49bc,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,keren 😊,keren,@Asal_Lempar_Fishing,https://yt3.ggpht.com/s29nLptAw2g3cHIVEnfFtNzlyaM2cN5Zdw9Nhw5fdgGJJOIGtiu7QQ_EgEmdCYYgacfJ7aaIDw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@Asal_Lempar_Fishing,UCy417jTX4RVOloWoME4zFJQ,true,none,0,2023-04-29T00:41:10Z,2023-04-29T00:41:10Z,positif
6651837620ee1df904ba49bd,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,Dat $tick for Youtube Rewind Indonesia 2016,dat tick for youtube rewind indonesia,@kevinmarciano1452,https://yt3.ggpht.com/ytc/AIdro_lElEQEi1N8_d_msLFFRuP5TiyYvlqq2MezHdLbTdycWgg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@kevinmarciano1452,UCGKEMvgEEiVMGfyR7RP767g,true,none,22,2016-12-13T08:15:07Z,2016-12-13T08:16:30Z,netral
6651837620ee1df904ba49be,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,jancuuuukkkk itu keren parah...<br>the best youtubers indonesia...,jancuk keren parahthe best youtubers indonesia,@ndchanel8585,https://yt3.ggpht.com/ytc/AIdro_kD0VH0bWKctnsQmZXPCHqgvuDfk30aZT0MH32os84_HyI=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@ndchanel8585,UCDoCAZrjydKgjakr7u6plVQ,true,none,0,2017-06-27T15:35:41Z,2017-06-27T15:35:41Z,negatif
6651837620ee1df904ba49bf,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,Dan di sni seblum ada game moba entod,di sni seblum game moba entod,@secretlal3692,https://yt3.ggpht.com/ytc/AIdro_nY3CuXXIOC8QFMoSZB08JIB_1Tj3P04PyNyE4JdQTdSjw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@secretlal3692,UCp6lGVJgVXKv4FQkmPO1b_Q,true,none,1,2018-09-16T14:39:01Z,2018-09-16T14:39:08Z,negatif
6651837620ee1df904ba49c0,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,Gila keren banget!!!!!!!,gila keren banget,@intanmaharani9220,https://yt3.ggpht.com/ytc/AIdro_ljJZ0nbQyGs6moHo0fr34ASFVvo5KPnCfNjQ39ZLkfRQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@intanmaharani9220,UCOnvz0vNPXBVOP8pORkKa-A,true,none,0,2021-01-19T15:00:43Z,2021-01-19T15:00:43Z,positif
6651837620ee1df904ba49c1,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,Dari 2018 ke 2015,ke,@ashepshaepudin6263,https://yt3.ggpht.com/ytc/AIdro_kCm67mhuiJ1i4ZhXH93ivweMstcjRtX2F2Bz8u51ZU3UVf=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@ashepshaepudin6263,UCRKnaY-N1SSMEPhjB_GXeEQ,true,none,0,2018-09-14T13:35:58Z,2018-09-14T13:35:58Z,netral
6651837620ee1df904ba49c2,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,Still masterpiece,stil masterpiece,@reyhanimmanuel625,https://yt3.ggpht.com/v2wxA4WeKrCUjrltiV_yc7rwJJAbjqfjx1aT_uf2Ck5yBGO_6WUJc2czZ_-WMDzGDg2Sro_Wtg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@reyhanimmanuel625,UC-EDy0QUDecqnW0zk4fL75g,true,none,0,2019-07-05T09:12:47Z,2019-07-05T09:12:47Z,positif
6651837620ee1df904ba49c4,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,Saya dari 2021 yang habis nonton yang 2021 hay 2015,dari habis nonton hay,@heytayo2197,https://yt3.ggpht.com/ytc/AIdro_lDi0k5sA9N8V8vVc4bDq8CxvmKSWsNq7RPQmNsvTJ0WigjL7H14K80FAFwLRegWQRu5A=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@heytayo2197,UCtbDzwHHLnkRnLukfRv7VOw,true,none,2,2021-12-30T14:07:12Z,2021-12-30T14:07:12Z,netral
6651837620ee1df904ba49c5,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,Kesini hbs liat yg rewind 2020,kesini hbs liat rewind,@pebrianipepito688,https://yt3.ggpht.com/ytc/AIdro_nHEr2NUsMR8IjAxMBJg2TTh_AfwSOwRIn68FtNEShTzYM=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@pebrianipepito688,UCqlmyaPv4nRW7pfT775Swcg,true,none,3,2020-12-28T21:53:48Z,2020-12-28T21:53:48Z,netral
6651837620ee1df904ba49c6,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,keep ur good work guys 👍👍👍 bangga jadi pemuda Infonesia 😁,kep ur god work guys banga jadi pemuda infonesia,@ganangenggartyasto9936,https://yt3.ggpht.com/ytc/AIdro_nvag1KFbTMQ4GIKfGil00Lsq6kVXcoPaCXxBk2JqcMxM4=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@ganangenggartyasto9936,UCFJ1tzqkosoBX3tqQwi1E_A,true,none,0,2015-12-12T15:03:23Z,2015-12-12T15:03:23Z,positif
6651837620ee1df904ba49c7,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,9 tahun yang lalu,tahun lalu,@ulloh9384,https://yt3.ggpht.com/Dbagg0gNVcya_uRATH95OGR2m9-yTb2_zM3SA06jcs76iFRfxmQ2rxkdvLZsv358V9EjmOU6=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@ulloh9384,UC2D7dBKx7-KSO-Wi4kH7Y1g,true,none,0,2024-01-13T15:01:22Z,2024-01-13T15:01:22Z,netral
6651837620ee1df904ba49cb,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,THE BEST YOUTUBE REWIND INDONESIA!,the best youtube rewind indonesia,@firdausmarsa3525,https://yt3.ggpht.com/ifYyv6afTqeAHpiERSi6tqdWVL44f3BjpESUQg5DNEdh3te1mgQ00kQ7gLFBMRX39k17qSxZMbg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@firdausmarsa3525,UC06kkccqPOJ3_vwFFK1VW4Q,true,none,0,2020-08-09T08:16:01Z,2020-08-09T08:16:01Z,positif
6651837620ee1df904ba49ce,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,yo ada rich chigga bro,yo rich chiga bro,@fishhatgrowtopia7504,https://yt3.ggpht.com/ytc/AIdro_kcfETfUSzRKXHqojiN7mIfb-pT4tYkvqI6zAbJATtcHw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@fishhatgrowtopia7504,UCrZiyjcd5ZQkrkHwfPeu1hQ,true,none,0,2017-07-03T23:09:53Z,2017-07-03T23:09:53Z,netral
6651837620ee1df904ba49cf,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,gue kesini cuman mau liat dance nya chandra liaw wkwkwk,gue kesini cuman mau liat dance nya chandra liaw wkwkwk,@rahmatmahendra3687,https://yt3.ggpht.com/ytc/AIdro_l8UHOTgqtyv3i8HJIBh4WGAIhSO6UM2QnE0AOv86JovQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@rahmatmahendra3687,UCMDHi3Y07RUuFLc-S_bry1g,true,none,0,2020-08-19T00:42:23Z,2020-08-19T00:42:23Z,netral
6651837620ee1df904ba49d0,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,"<a href=""https://www.youtube.com/watch?v=fNX6Gu2F7A8&amp;t=202"">3:22</a> part paling kereeen!!",part paling keren,@atikahr.6869,https://yt3.ggpht.com/f_bok35Ew74WxcSRXM_ZN4E0deMZtJCf_FBSbP_wYC-3hhC-i1otQ8VE-ZwNsPoIg1kCM2cWqg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@atikahr.6869,UCfYU4scl_emb_4w75Cvqglw,true,none,41,2020-02-14T13:21:21Z,2020-02-14T13:21:21Z,positif
6651837620ee1df904ba49d1,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,CONGRATS ;),congrats,@RidwanShahab,https://yt3.ggpht.com/ytc/AIdro_m9tLDeDyW7SbG9vjv-EEdX03S6rI5sQ99LOBTArfpLA1M=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@RidwanShahab,UCIXEbB_lCPlZGKQAColBFGA,true,none,0,2016-01-14T08:48:34Z,2016-01-14T08:48:34Z,positif
6651837620ee1df904ba49d2,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,keren 😊,keren,@Asal_Lempar_Fishing,https://yt3.ggpht.com/s29nLptAw2g3cHIVEnfFtNzlyaM2cN5Zdw9Nhw5fdgGJJOIGtiu7QQ_EgEmdCYYgacfJ7aaIDw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@Asal_Lempar_Fishing,UCy417jTX4RVOloWoME4zFJQ,true,none,0,2023-04-29T00:41:10Z,2023-04-29T00:41:10Z,positif
6651837620ee1df904ba49d3,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,keren bingittzz..tau.gak bosan nontonnya gak sabar yang youtube rewind 2016,keren bingitztaugak bosan nontonya sabar youtube rewind,@annisadarussalam8695,https://yt3.ggpht.com/ytc/AIdro_mIlPejhTzVPfJbH47RpDXpUaBHtDbdcXl2He-MP8s=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@annisadarussalam8695,UCcHxO1RpDYKh_U999pJVqBQ,true,none,0,2015-12-31T23:36:32Z,2015-12-31T23:36:32Z,positif
6651837620ee1df904ba49d4,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,ngga ada sacha n lastday :(,nga sacha lastday,@b4h4mutaja,https://yt3.ggpht.com/ytc/AIdro_miPzpjiPsuMdfC6qPRSisKAVXSCiAmcqsJuGeTLyPm4HA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@b4h4mutaja,UCb6y5PnUzBkUjGlT4_piUDA,true,none,0,2015-12-13T09:13:41Z,2015-12-13T09:13:41Z,netral
6651837620ee1df904ba49d5,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,banyak banget youtubers nya,banyak banget youtubers nya,@mrmuhammad497,https://yt3.ggpht.com/ytc/AIdro_mdRc3UKCEnzSuFxI2mre4VZ_d8gWvOFqEfZl33-kA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@mrmuhammad497,UCBi4hniEww7xVr9ZGHpfSNg,true,none,0,2016-03-24T08:45:25Z,2016-03-24T08:45:25Z,netral
6651837620ee1df904ba49d6,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,Godd job,god job,@bang_dim2903,https://yt3.ggpht.com/tGZYYsdBqb-RDz4Ay9jLZj8hZ_aoQ3rdIQzgr6nTK59p5zvNVq85n4NdU9geSS9ZOFkv1hvFJMs=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@bang_dim2903,UC1QwqtymLx7aXdGmnO9GZEQ,true,none,0,2020-12-30T15:07:19Z,2020-12-30T15:07:19Z,positif
